id	content	info
H01P	WAVEGUIDES  RESONATORS  LINES OR OTHER DEVICES OF THE WAVEGUIDE TYPE 	0
H01Q	ANTENNAS  i.e. RADIO AERIALS	0
H01R	ELECTRICALLY-CONDUCTIVE CONNECTIONS  STRUCTURAL ASSOCIATIONS OF A PLURALITY OF MUTUALLY-INSULATED ELECTRICAL CONNECTING ELEMENTS  COUPLING DEVICES  CURRENT COLLECTORS	0
H01S	DEVICES USING THE PROCESS OF LIGHT AMPLIFICATION BY STIMULATED EMISSION OF RADIATION TO AMPLIFY OR GENERATE LIGHT  DEVICES USING STIMULATED EMISSION OF ELECTROMAGNETIC RADIATION IN WAVE RANGES OTHER THAN OPTICAL	0
H01T	SPARK GAPS  OVERVOLTAGE ARRESTERS USING SPARK GAPS  SPARKING PLUGS  CORONA DEVICES  GENERATING IONS TO BE INTRODUCED INTO NON-ENCLOSED GASES 	0
H02B	BOARDS  SUBSTATIONS  OR SWITCHING ARRANGEMENTS FOR THE SUPPLY OR DISTRIBUTION OF ELECTRIC POWER   e.g. transformers  switches  fuses   line connectors   	0
H02G	INSTALLATION OF ELECTRIC CABLES OR LINES  OR OF COMBINED OPTICAL AND ELECTRIC CABLES OR LINES	0
H02H	EMERGENCY PROTECTIVE CIRCUIT ARRANGEMENTS	1
H02J	CIRCUIT ARRANGEMENTS OR SYSTEMS FOR SUPPLYING OR DISTRIBUTING ELECTRIC POWER  SYSTEMS FOR STORING ELECTRIC ENERGY	0
H02K	DYNAMO-ELECTRIC MACHINES	1
H02M	APPARATUS FOR CONVERSION BETWEEN AC AND AC  BETWEEN AC AND DC  OR BETWEEN DC AND DC  AND FOR USE WITH MAINS OR SIMILAR POWER SUPPLY SYSTEMS  CONVERSION OF DC OR AC INPUT POWER INTO SURGE OUTPUT POWER  CONTROL OR REGULATION THEREOF  	0
H02N	ELECTRIC MACHINES NOT OTHERWISE PROVIDED FOR	1
H02P	CONTROL OR REGULATION OF ELECTRIC MOTORS  ELECTRIC GENERATORS OR DYNAMO-ELECTRIC CONVERTERS  CONTROLLING TRANSFORMERS  REACTORS OR CHOKE COILS	0
H02S	GENERATION OF ELECTRIC POWER BY CONVERSION OF INFRA-RED RADIATION  VISIBLE LIGHT OR ULTRAVIOLET LIGHT  e.g. USING PHOTOVOLTAIC MODULES 	1
H03B	GENERATION OF OSCILLATIONS  DIRECTLY OR BY FREQUENCY-CHANGING  BY CIRCUITS EMPLOYING ACTIVE ELEMENTS WHICH OPERATE IN A NON-SWITCHING MANNER  GENERATION OF NOISE BY SUCH CIRCUITS	0
H03C	MODULATION 	1
H03D	DEMODULATION OR TRANSFERENCE OF MODULATION FROM ONE CARRIER TO ANOTHER	1
H03F	AMPLIFIERS 	1
H03G	CONTROL OF AMPLIFICATION	0
H03H	IMPEDANCE NETWORKS  e.g. RESONANT CIRCUITS  RESONATORS	0
H03J	TUNING RESONANT CIRCUITS  SELECTING RESONANT CIRCUITS 	0
H03K	PULSE TECHNIQUE 	0
H03L	AUTOMATIC CONTROL  STARTING  SYNCHRONISATION  OR STABILISATION OF GENERATORS OF ELECTRONIC OSCILLATIONS OR PULSES 	0
H03M	CODING  DECODING OR CODE CONVERSION  IN GENERAL	0
H04B	TRANSMISSION	0
H04H	BROADCAST COMMUNICATION	0
H04J	MULTIPLEX COMMUNICATION	0
H04K	SECRET COMMUNICATION  JAMMING OF COMMUNICATION	0
H04L	TRANSMISSION OF DIGITAL INFORMATION  e.g. TELEGRAPHIC COMMUNICATION	0
H04M	TELEPHONIC COMMUNICATION 	1
H04N	PICTORIAL COMMUNICATION  e.g. TELEVISION	1
H04Q	SELECTING	1
H04R	LOUDSPEAKERS  MICROPHONES  GRAMOPHONE PICK-UPS OR LIKE ACOUSTIC ELECTROMECHANICAL TRANSDUCERS  DEAF-AID SETS  PUBLIC ADDRESS SYSTEMS	1
H04S	STEREOPHONIC SYSTEMS	1
H04W	WIRELESS COMMUNICATION NETWORKS	1
H05B	ELECTRIC HEATING   ELECTRIC LIGHT SOURCES NOT OTHERWISE PROVIDED FOR  CIRCUIT ARRANGEMENTS FOR ELECTRIC LIGHT SOURCES  IN GENERAL	1
H05C	ELECTRIC CIRCUITS OR APPARATUS SPECIALLY DESIGNED FOR USE IN EQUIPMENT FOR KILLING  STUNNING  ENCLOSING OR GUIDING LIVING BEINGS	1
H05F	STATIC ELECTRICITY  NATURALLY-OCCURRING ELECTRICITY	0
H05G	X-RAY TECHNIQUE	0
H05H	PLASMA TECHNIQUE	0
H05K	PRINTED CIRCUITS  CASINGS OR CONSTRUCTIONAL DETAILS OF ELECTRIC APPARATUS  MANUFACTURE OF ASSEMBLAGES OF ELECTRICAL COMPONENTS	0
H99Z	SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION	0
